id,Date,User,Tweet,Media,Likes,Retweets,Comments
94,2014-11-14 05:10:38+00:00,BreitbartNews,"Mark Burnett, Roma Downey Launch $25 Million Fundraising Campaign to Aid Christians in Iraq, Syria: In an effo... http://t.co/K1KWbR9GvU",,34,41,0
95,2014-11-11 14:58:46+00:00,BreitbartNews,"Face to Face with Putin, Obama Discusses Iraq, Syria, and Ukraine: President Obama and Russian President Vladi... http://t.co/BxQ6KpiT1K",,1,4,0
96,2014-11-07 22:02:56+00:00,BreitbartNews,Iran Reportedly Creating Hezbollah Branch in Syria: The Islamic Republic of Iran is reportedly recruiting Syri... http://t.co/gx1Mqr6MWl,,7,22,1
97,2014-11-04 16:53:43+00:00,BreitbartNews,Online Marriages in Syria Spike Due to Ongoing Wars and Conflicts: Online marriages in Syria have risen in pop... http://t.co/YVIg19ikWP,,2,5,0
98,2014-10-31 08:50:10+00:00,BreitbartNews,"Report: Former Gitmo Detainees Suspected of Joining ISIS, Al-Qaeda-Linked Jihadists in Syria: Senior U.S. inte... http://t.co/n2Le0DpcID",,3,10,1
99,2014-10-22 23:51:53+00:00,BreitbartNews,Three Colorado Teen Girls Detained in Germany on Quest to Meet Syria Jihadist: DENVER (AP) — Three teenage gir... http://t.co/WZ4HzmqBXW,,2,10,5
100,2014-10-09 19:28:42+00:00,BreitbartNews,ISIS Fans Share Photos of Ten-Year-Old 'Cub of Baghdadi' Killed Fighting in Syria: Supporters of the jihadist ... http://t.co/dOgM1saB3J,,0,6,4
101,2014-10-09 18:25:17+00:00,BreitbartNews,11-Member Family--Including Baby--Leave France For Syria Jihad: An entire French family has packed up and left... http://t.co/BTtaf6Fir2,,0,9,0
102,2014-10-07 14:02:08+00:00,BreitbartNews,"Syria Blasts at School Kill 32, Including 10 kids: DAMASCUS, Syria (AP) — Twin bombings near an elementary sch... http://t.co/BjGIUltynW",,0,6,1
103,2014-10-02 13:19:11+00:00,BreitbartNews,World View: Turkey Will Vote Thursday on Military Action in Syria: This morning's key headlines from Generatio... http://t.co/ruATuotKB2,,2,4,1
104,2014-10-01 01:21:03+00:00,BreitbartNews,"James Clapper in 2012: We Have Evidence of Al Qaeda-Like Extremist Infiltrating Syria: On February 16th, 2012,... http://t.co/get12x45Dy",,9,36,1
105,2014-09-30 17:04:42+00:00,BreitbartNews,Bristolian Schoolgirl Heads to Syria to Marry Jihadi; Family Pleads “Please Come Home”: A 15 year old girl fro... http://t.co/ZeXISNn9C3,,1,8,2
106,2014-09-28 18:02:56+00:00,BreitbartNews,"Obama: For a Couple Years, Our Intelligence Agencies Had No Idea What Was Happening in Syria: On CBS's ""Face t... http://t.co/2HX7JEKH0o",,7,20,13
107,2014-09-28 16:23:21+00:00,BreitbartNews,Famed UK Terrorist the 'White Widow' Reportedly Training ISIS Females in Syria: This article originally appear... http://t.co/8hhVtrZNkD,,2,8,3
108,2014-09-26 20:48:42+00:00,BreitbartNews,"Khorasan, The Islamic State, and Finding Credible Targets in Syria: Contrary to the Pentagon briefings on succ... http://t.co/GWcGbPV9aA",,2,9,0
109,2014-09-24 22:41:54+00:00,BreitbartNews,"Eric Holder Hints at U.S. Ground Troops Going into Syria: U.S. Attorney General Eric Holder, in an interview w... http://t.co/NlIurwFe29",,5,22,18
110,2014-09-24 05:38:57+00:00,BreitbartNews,"Boehner, GOP Leaders Immediately Back Syria Strikes as Obama, Officials Lobby for Support: President Barack Ob... http://t.co/GlAS0Vzakj",,0,7,1
111,2014-09-23 21:18:02+00:00,BreitbartNews,President Obama: Syria Air Strikes 'Necessary to Defend Our Country': In a short speech to reporters on Tuesda... http://t.co/gSlLNDYh4M,,0,4,1
112,2014-09-23 18:06:22+00:00,BreitbartNews,"US Airstrikes in Syria Light Up Social Media: On Monday night, the United States and five Arab countries--Saud... http://t.co/tRrdeH8ECM",,2,6,1
113,2014-09-23 05:02:55+00:00,BreitbartNews,"Flashback: Biden Attacks Ryan by Asking if He Wants to Bomb Syria: During the 2012 vice-presidential debate, V... http://t.co/SmsTm5ZjA9",,31,60,6
114,2014-09-23 03:17:55+00:00,BreitbartNews,Watch: FNC Airs Amateur Video of US Airstrikes Against ISIS in Syria: Monday night has news had broken that th... http://t.co/m25b0DFYeT,,8,13,0
115,2014-09-18 21:09:37+00:00,BreitbartNews,The 71 Republicans Who Voted Against Legislation To Arm Rebels In Syria: The House of Representatives voted to... http://t.co/o7aKkPcTZA,,9,22,6
116,2014-09-18 14:24:11+00:00,BreitbartNews,Possible Tainted Vaccinations Kill Over 36 Children: Doctors in the rebel held north of Syria fear tainted mea... http://t.co/2LxI9notok,,3,7,2
117,2014-09-17 22:16:42+00:00,BreitbartNews,"Syria Authorization Passes Despite Doubts in Strategy: WASHINGTON, D.C. --  The House voted to provide the Oba... http://t.co/FiGf8RvOxq",,0,4,1
118,2014-09-16 21:27:07+00:00,BreitbartNews,Daily Jihad: Hezbollah Leader Makes Power Play For Influence in Syria: The deputy chief of Shia Islamist group... http://t.co/7z1Jk6VnaU,,0,10,0
119,2014-09-16 19:29:08+00:00,BreitbartNews,Liberal Group Urges 'No' Vote on Obama's Syria Request: With a vote on President Obama’s request for authority... http://t.co/9ucj9N6xAc,,1,6,2
120,2014-09-16 16:50:46+00:00,BreitbartNews,"Skeptical Republicans Say Syria Authorization Will Pass If Democrats Stick With Obama: WASHINGTON, D.C. -- Hou... http://t.co/e3EN6bbu5T",,0,2,0
121,2014-09-15 22:28:06+00:00,BreitbartNews,"Daily Jihad: Almost 1,000 French Nationals Waging Jihad In Iraq and Syria: France’s Interior Minister Bernard ... http://t.co/PPyGTxjmF2",,2,12,3
122,2014-09-15 21:10:30+00:00,BreitbartNews,"Confident From Syria, Hizballah Considering Attacking Israel: Hizballah plans to dispatch scores of terrorists... http://t.co/yKmBdyZ3hI",,3,12,1
123,2014-09-12 14:18:15+00:00,BreitbartNews,"Jabhat Al-Nusra Releases Fijian UN Peacekeepers in Syria: The jihadist group Jabhat al-Nusra, which is linked ... http://t.co/NVzTroLvAM",,2,5,1
124,2014-09-10 13:40:43+00:00,BreitbartNews,Austrian Girls Detained After Trying to Travel to Syria: Two Austrian schoolgirls have been stopped as they at... http://t.co/Q8jaNZUsn0,,2,9,4
125,2014-09-09 13:49:51+00:00,BreitbartNews,"Norway Terror Suspect Kidnaps Own Family, Takes Them to Syria: A man has been arrested in Oslo, Norway for kid... http://t.co/23Au1PWwL4",,2,7,0
126,2014-09-07 21:01:44+00:00,BreitbartNews,"Chuck Todd: Obama Administration Using ISIL instead of ISIS to Avoid Dealing with Syria: Sunday on NBC's ""Meet... http://t.co/pLc3bUVySh",,15,55,11
127,2014-09-07 21:01:43+00:00,BreitbartNews,Andrea Mitchell Criticizes Obama on Attempt to Avoid Fighting ISIS in Syria: 'Will This Strategy Work?': Sunda... http://t.co/u8IK1TG5cn,,4,9,1
